n_train,rep,seed,method,output,beta_type,beta_value,true_beta
50,48,20760369,OLS,1,trend,3.4831907829355857,4.216267592457131
50,48,20760369,OLS,2,intercept,1.7732225042117429,1.672539605803907
50,48,20760369,OLS,2,trend,6.8980232602535185,7.108133796228586
50,48,20760369,OLS,3,intercept,-0.3071122303471752,-0.1760633692862555
50,48,20760369,OLS,3,trend,-8.082417678370144,-8.373014073965729
50,49,20760370,MOOGP,1,intercept,-2.3743976657585493,-1.6549207883921637
50,49,20760370,MOOGP,1,trend,5.23212542833804,4.216267592457131
50,49,20760370,MOOGP,2,intercept,1.8745980403949312,1.672539605803907
50,49,20760370,MOOGP,2,trend,6.6826940445773095,7.108133796228586
50,49,20760370,MOOGP,3,intercept,-0.17714964928984678,-0.1760633692862555
50,49,20760370,MOOGP,3,trend,-8.389820858121984,-8.373014073965729
50,49,20760370,MOGP,1,intercept,-1.4341808146336732,-1.6549207883921637
50,49,20760370,MOGP,1,trend,6.852561906370882,4.216267592457131
50,49,20760370,MOGP,2,intercept,2.3429156653095196,1.672539605803907
50,49,20760370,MOGP,2,trend,7.077896619292722,7.108133796228586
50,49,20760370,MOGP,3,intercept,-0.28368141412297554,-0.1760633692862555
50,49,20760370,MOGP,3,trend,-10.840139239794523,-8.373014073965729
50,49,20760370,OLS,1,intercept,-2.3275455688017628,-1.6549207883921637
50,49,20760370,OLS,1,trend,5.235578112842654,4.216267592457131
50,49,20760370,OLS,2,intercept,1.8965163174282802,1.672539605803907
50,49,20760370,OLS,2,trend,6.686696184158134,7.108133796228586
50,49,20760370,OLS,3,intercept,-0.1991854374434062,-0.1760633692862555
50,49,20760370,OLS,3,trend,-8.39951929216516,-8.373014073965729
100,0,21260321,MOOGP,1,intercept,-1.6415460285685035,-1.6549207883921637
100,0,21260321,MOOGP,1,trend,3.945321143793449,4.216267592457131
100,0,21260321,MOOGP,2,intercept,1.843368396078977,1.672539605803907
100,0,21260321,MOOGP,2,trend,6.933627706526356,7.108133796228586
100,0,21260321,MOOGP,3,intercept,-0.24860324227870212,-0.1760633692862555
100,0,21260321,MOOGP,3,trend,-8.290063282796,-8.373014073965729
100,0,21260321,MOGP,1,intercept,-3.042080288484874,-1.6549207883921637
100,0,21260321,MOGP,1,trend,9.553137243618334,4.216267592457131
100,0,21260321,MOGP,2,intercept,-0.07091370133495278,1.672539605803907
100,0,21260321,MOGP,2,trend,11.227647648588501,7.108133796228586
100,0,21260321,MOGP,3,intercept,-1.183651551603619,-0.1760633692862555
100,0,21260321,MOGP,3,trend,-9.97218479796662,-8.373014073965729
100,0,21260321,OLS,1,intercept,-1.6732544844698367,-1.6549207883921637
100,0,21260321,OLS,1,trend,4.046657225749024,4.216267592457131
100,0,21260321,OLS,2,intercept,1.8266069227863373,1.672539605803907
100,0,21260321,OLS,2,trend,6.9830209722862016,7.108133796228586
100,0,21260321,OLS,3,intercept,-0.22843782291239198,-0.1760633692862555
100,0,21260321,OLS,3,trend,-8.363886067024476,-8.373014073965729
100,1,21260322,MOOGP,1,intercept,-2.466152505250374,-1.6549207883921637
100,1,21260322,MOOGP,1,trend,6.01918060062698,4.216267592457131
100,1,21260322,MOOGP,2,intercept,2.000031748196411,1.672539605803907
100,1,21260322,MOOGP,2,trend,6.739525942919346,7.108133796228586
100,1,21260322,MOOGP,3,intercept,-0.1408043822939815,-0.1760633692862555
100,1,21260322,MOOGP,3,trend,-8.426991025524488,-8.373014073965729
100,1,21260322,MOGP,1,intercept,-2.3782120254257,-1.6549207883921637
100,1,21260322,MOGP,1,trend,7.910742439014838,4.216267592457131
100,1,21260322,MOGP,2,intercept,1.914365358249332,1.672539605803907
100,1,21260322,MOGP,2,trend,7.175817493039379,7.108133796228586
100,1,21260322,MOGP,3,intercept,-0.45360749646448806,-0.1760633692862555
100,1,21260322,MOGP,3,trend,-11.521010795505681,-8.373014073965729
100,1,21260322,OLS,1,intercept,-2.480096433811986,-1.6549207883921637
100,1,21260322,OLS,1,trend,6.061253940568224,4.216267592457131
100,1,21260322,OLS,2,intercept,1.9960135353137407,1.672539605803907
100,1,21260322,OLS,2,trend,6.758108232936968,7.108133796228586
100,1,21260322,OLS,3,intercept,-0.1331843813641392,-0.1760633692862555
100,1,21260322,OLS,3,trend,-8.456053883618592,-8.373014073965729
100,2,21260323,MOOGP,1,intercept,-1.6334621154508457,-1.6549207883921637
100,2,21260323,MOOGP,1,trend,5.330596480607126,4.216267592457131
100,2,21260323,MOOGP,2,intercept,1.5053376154265083,1.672539605803907
100,2,21260323,MOOGP,2,trend,7.362858576721124,7.108133796228586
100,2,21260323,MOOGP,3,intercept,-0.07201860106950253,-0.1760633692862555
100,2,21260323,MOOGP,3,trend,-8.495927371470659,-8.373014073965729
100,2,21260323,MOGP,1,intercept,-1.521959374063261,-1.6549207883921637
100,2,21260323,MOGP,1,trend,7.651389045438301,4.216267592457131
100,2,21260323,MOGP,2,intercept,1.0199294442730267,1.672539605803907
100,2,21260323,MOGP,2,trend,8.767982015824153,7.108133796228586
100,2,21260323,MOGP,3,intercept,-0.5502648154684691,-0.1760633692862555
100,2,21260323,MOGP,3,trend,-10.924182428127613,-8.373014073965729
100,2,21260323,OLS,1,intercept,-1.5932070713421096,-1.6549207883921637
100,2,21260323,OLS,1,trend,5.2436622641084085,4.216267592457131
100,2,21260323,OLS,2,intercept,1.5188003227953657,1.672539605803907
100,2,21260323,OLS,2,trend,7.328653319452878,7.108133796228586
100,2,21260323,OLS,3,intercept,-0.09161231555923609,-0.1760633692862555
100,2,21260323,OLS,3,trend,-8.449349167974523,-8.373014073965729
100,3,21260324,MOOGP,1,intercept,-1.4569436530009667,-1.6549207883921637
100,3,21260324,MOOGP,1,trend,4.137030131191432,4.216267592457131
100,3,21260324,MOOGP,2,intercept,1.3002533150405746,1.672539605803907
100,3,21260324,MOOGP,2,trend,7.803735059843454,7.108133796228586
100,3,21260324,MOOGP,3,intercept,-0.11915489574391813,-0.1760633692862555
100,3,21260324,MOOGP,3,trend,-8.474425948729422,-8.373014073965729
100,3,21260324,MOGP,1,intercept,0.45751799893478107,-1.6549207883921637
100,3,21260324,MOGP,1,trend,2.7606708260328356,4.216267592457131
100,3,21260324,MOGP,2,intercept,1.6503191736308036,1.672539605803907
100,3,21260324,MOGP,2,trend,7.9118438849634956,7.108133796228586
100,3,21260324,MOGP,3,intercept,-0.13279696177073408,-0.1760633692862555
100,3,21260324,MOGP,3,trend,-11.742114852143834,-8.373014073965729
100,3,21260324,OLS,1,intercept,-1.470126905812771,-1.6549207883921637
100,3,21260324,OLS,1,trend,4.182434019145353,4.216267592457131
100,3,21260324,OLS,2,intercept,1.286731317619808,1.672539605803907
100,3,21260324,OLS,2,trend,7.848773381748323,7.108133796228586
100,3,21260324,OLS,3,intercept,-0.09841238000957693,-0.1760633692862555
100,3,21260324,OLS,3,trend,-8.541311491766347,-8.373014073965729
100,4,21260325,MOOGP,1,intercept,-1.5605500146746234,-1.6549207883921637
100,4,21260325,MOOGP,1,trend,4.563224714763942,4.216267592457131
100,4,21260325,MOOGP,2,intercept,1.6402987505652002,1.672539605803907
100,4,21260325,MOOGP,2,trend,7.321204504581099,7.108133796228586
100,4,21260325,MOOGP,3,intercept,-0.22402569815450768,-0.1760633692862555
100,4,21260325,MOOGP,3,trend,-8.292436781685522,-8.373014073965729
100,4,21260325,MOGP,1,intercept,-3.482860863555563,-1.6549207883921637
100,4,21260325,MOGP,1,trend,10.017883403712524,4.216267592457131
100,4,21260325,MOGP,2,intercept,-0.13867792640783794,1.672539605803907
100,4,21260325,MOGP,2,trend,9.571920407433712,7.108133796228586
100,4,21260325,MOGP,3,intercept,-0.9825663056350908,-0.1760633692862555
100,4,21260325,MOGP,3,trend,-11.158566839712604,-8.373014073965729
100,4,21260325,OLS,1,intercept,-1.4935075623772476,-1.6549207883921637
100,4,21260325,OLS,1,trend,4.3905979361065866,4.216267592457131
100,4,21260325,OLS,2,intercept,1.6761857125371369,1.672539605803907
100,4,21260325,OLS,2,trend,7.236653492356917,7.108133796228586
100,4,21260325,OLS,3,intercept,-0.302185358113241,-0.1760633692862555
100,4,21260325,OLS,3,trend,-8.095113883133463,-8.373014073965729
100,5,21260326,MOOGP,1,intercept,-2.6321433752475425,-1.6549207883921637
100,5,21260326,MOOGP,1,trend,5.5124671305587665,4.216267592457131
100,5,21260326,MOOGP,2,intercept,1.3955679034016075,1.672539605803907
100,5,21260326,MOOGP,2,trend,7.617485844125655,7.108133796228586
100,5,21260326,MOOGP,3,intercept,-0.2335899439846676,-0.1760633692862555
100,5,21260326,MOOGP,3,trend,-8.26011659746881,-8.373014073965729
100,5,21260326,MOGP,1,intercept,-3.284824775883803,-1.6549207883921637
100,5,21260326,MOGP,1,trend,9.241722877266303,4.216267592457131
100,5,21260326,MOGP,2,intercept,0.35961198370733793,1.672539605803907
100,5,21260326,MOGP,2,trend,9.616760616458937,7.108133796228586
100,5,21260326,MOGP,3,intercept,-0.8353447378731866,-0.1760633692862555
100,5,21260326,MOGP,3,trend,-10.611819311061701,-8.373014073965729
100,5,21260326,OLS,1,intercept,-2.6005182080967595,-1.6549207883921637
100,5,21260326,OLS,1,trend,5.470081522143366,4.216267592457131
100,5,21260326,OLS,2,intercept,1.4098038683638618,1.672539605803907
100,5,21260326,OLS,2,trend,7.6030957191026065,7.108133796228586
100,5,21260326,OLS,3,intercept,-0.25750369487663766,-0.1760633692862555
100,5,21260326,OLS,3,trend,-8.221238373017883,-8.373014073965729
100,6,21260327,MOOGP,1,intercept,-2.56924475216953,-1.6549207883921637
100,6,21260327,MOOGP,1,trend,5.110953855793503,4.216267592457131
100,6,21260327,MOOGP,2,intercept,1.4013630247698234,1.672539605803907
100,6,21260327,MOOGP,2,trend,7.538922961730002,7.108133796228586
100,6,21260327,MOOGP,3,intercept,-0.2136001147890072,-0.1760633692862555
100,6,21260327,MOOGP,3,trend,-8.326882375870309,-8.373014073965729
100,6,21260327,MOGP,1,intercept,-2.8612330331638023,-1.6549207883921637
100,6,21260327,MOGP,1,trend,8.83733139922513,4.216267592457131
100,6,21260327,MOGP,2,intercept,0.7420316118350874,1.672539605803907
100,6,21260327,MOGP,2,trend,8.95374819961319,7.108133796228586
100,6,21260327,MOGP,3,intercept,-0.7068894743089649,-0.1760633692862555
100,6,21260327,MOGP,3,trend,-10.810121514831108,-8.373014073965729
100,6,21260327,OLS,1,intercept,-2.559596510143057,-1.6549207883921637
100,6,21260327,OLS,1,trend,5.061504833948696,4.216267592457131
100,6,21260327,OLS,2,intercept,1.4112279269992403,1.672539605803907
100,6,21260327,OLS,2,trend,7.502954490511176,7.108133796228586
100,6,21260327,OLS,3,intercept,-0.21479660058783,-0.1760633692862555
100,6,21260327,OLS,3,trend,-8.308930618489425,-8.373014073965729
100,7,21260328,MOOGP,1,intercept,-0.8750234052323134,-1.6549207883921637
100,7,21260328,MOOGP,1,trend,2.11544897545598,4.216267592457131
100,7,21260328,MOOGP,2,intercept,1.3518501964434821,1.672539605803907
100,7,21260328,MOOGP,2,trend,7.13574821844722,7.108133796228586
100,7,21260328,MOOGP,3,intercept,-0.15041133040459265,-0.1760633692862555
100,7,21260328,MOOGP,3,trend,-8.41683004470154,-8.373014073965729
100,7,21260328,MOGP,1,intercept,-0.7035623429656992,-1.6549207883921637
100,7,21260328,MOGP,1,trend,5.819532351210992,4.216267592457131
100,7,21260328,MOGP,2,intercept,0.990689204199569,1.672539605803907
100,7,21260328,MOGP,2,trend,9.16371335843352,7.108133796228586
100,7,21260328,MOGP,3,intercept,-0.7120451509663495,-0.1760633692862555
100,7,21260328,MOGP,3,trend,-10.490352598900937,-8.373014073965729
100,7,21260328,OLS,1,intercept,-0.8825421409315244,-1.6549207883921637
100,7,21260328,OLS,1,trend,2.1162503859218793,4.216267592457131
100,7,21260328,OLS,2,intercept,1.3485904958792854,1.672539605803907
100,7,21260328,OLS,2,trend,7.13736970974723,7.108133796228586
100,7,21260328,OLS,3,intercept,-0.14209161733996775,-0.1760633692862555
100,7,21260328,OLS,3,trend,-8.426992341914666,-8.373014073965729
100,8,21260329,MOOGP,1,intercept,-2.1543711769506033,-1.6549207883921637
100,8,21260329,MOOGP,1,trend,5.418625471335235,4.216267592457131
100,8,21260329,MOOGP,2,intercept,1.6758316651926033,1.672539605803907
100,8,21260329,MOOGP,2,trend,6.788130931280459,7.108133796228586
100,8,21260329,MOOGP,3,intercept,-0.25320055841045175,-0.1760633692862555
100,8,21260329,MOOGP,3,trend,-8.295831857438568,-8.373014073965729
100,8,21260329,MOGP,1,intercept,-2.969222667582326,-1.6549207883921637
100,8,21260329,MOGP,1,trend,10.29493759764409,4.216267592457131
100,8,21260329,MOGP,2,intercept,0.06293133570372245,1.672539605803907
100,8,21260329,MOGP,2,trend,10.426757274908418,7.108133796228586
100,8,21260329,MOGP,3,intercept,-0.931287673110015,-0.1760633692862555
100,8,21260329,MOGP,3,trend,-10.664633415964653,-8.373014073965729
100,8,21260329,OLS,1,intercept,-2.1453884346610055,-1.6549207883921637
100,8,21260329,OLS,1,trend,5.423912768460149,4.216267592457131
100,8,21260329,OLS,2,intercept,1.6799228941515072,1.672539605803907
100,8,21260329,OLS,2,trend,6.789167340449254,7.108133796228586
100,8,21260329,OLS,3,intercept,-0.25580726717290253,-0.1760633692862555
100,8,21260329,OLS,3,trend,-8.304615023317282,-8.373014073965729
100,9,21260330,MOOGP,1,intercept,-0.4848090494497185,-1.6549207883921637
100,9,21260330,MOOGP,1,trend,1.5173261566363716,4.216267592457131
100,9,21260330,MOOGP,2,intercept,1.739091833137043,1.672539605803907
100,9,21260330,MOOGP,2,trend,6.852094206128433,7.108133796228586
100,9,21260330,MOOGP,3,intercept,-0.1577084273110172,-0.1760633692862555
100,9,21260330,MOOGP,3,trend,-8.465149539909207,-8.373014073965729
100,9,21260330,MOGP,1,intercept,-1.4012109067084966,-1.6549207883921637
100,9,21260330,MOGP,1,trend,6.969834031097397,4.216267592457131
100,9,21260330,MOGP,2,intercept,0.12860602785778585,1.672539605803907
100,9,21260330,MOGP,2,trend,10.26585590325246,7.108133796228586
100,9,21260330,MOGP,3,intercept,-0.9543378933783764,-0.1760633692862555
100,9,21260330,MOGP,3,trend,-10.875263285200278,-8.373014073965729
100,9,21260330,OLS,1,intercept,-0.5065738933237433,-1.6549207883921637
100,9,21260330,OLS,1,trend,1.5726469200778466,4.216267592457131
100,9,21260330,OLS,2,intercept,1.7256647981728788,1.672539605803907
100,9,21260330,OLS,2,trend,6.887808932940768,7.108133796228586
100,9,21260330,OLS,3,intercept,-0.14096842323565892,-0.1760633692862555
100,9,21260330,OLS,3,trend,-8.51688924927601,-8.373014073965729
100,10,21260331,MOOGP,1,intercept,-0.9685051217118656,-1.6549207883921637
100,10,21260331,MOOGP,1,trend,4.705132274725488,4.216267592457131
100,10,21260331,MOOGP,2,intercept,1.5830402115649473,1.672539605803907
100,10,21260331,MOOGP,2,trend,7.097762419841306,7.108133796228586
100,10,21260331,MOOGP,3,intercept,-0.2825883754005796,-0.1760633692862555
100,10,21260331,MOOGP,3,trend,-8.229117195338885,-8.373014073965729
100,10,21260331,MOGP,1,intercept,-5.1951529293410825,-1.6549207883921637
100,10,21260331,MOGP,1,trend,13.03468332877367,4.216267592457131
100,10,21260331,MOGP,2,intercept,-1.4593033789374497,1.672539605803907
100,10,21260331,MOGP,2,trend,13.081859838015877,7.108133796228586
100,10,21260331,MOGP,3,intercept,-1.4354579604854703,-0.1760633692862555
100,10,21260331,MOGP,3,trend,-9.74744898565117,-8.373014073965729
100,10,21260331,OLS,1,intercept,-0.9395456859350744,-1.6549207883921637
100,10,21260331,OLS,1,trend,4.603869499445557,4.216267592457131
100,10,21260331,OLS,2,intercept,1.5990917035172256,1.672539605803907
100,10,21260331,OLS,2,trend,7.039089095014667,7.108133796228586
100,10,21260331,OLS,3,intercept,-0.3133154750799951,-0.1760633692862555
100,10,21260331,OLS,3,trend,-8.126925652301345,-8.373014073965729
100,11,21260332,MOOGP,1,intercept,-1.496492807395534,-1.6549207883921637
100,11,21260332,MOOGP,1,trend,3.7461429098043157,4.216267592457131
100,11,21260332,MOOGP,2,intercept,1.6628316073378713,1.672539605803907
100,11,21260332,MOOGP,2,trend,7.203685403856525,7.108133796228586
100,11,21260332,MOOGP,3,intercept,-0.16396451276589552,-0.1760633692862555
100,11,21260332,MOOGP,3,trend,-8.367762289877124,-8.373014073965729
100,11,21260332,MOGP,1,intercept,-1.8391341509202208,-1.6549207883921637
100,11,21260332,MOGP,1,trend,5.518211167543035,4.216267592457131
100,11,21260332,MOGP,2,intercept,0.8534029544223598,1.672539605803907
100,11,21260332,MOGP,2,trend,7.211263983650513,7.108133796228586
100,11,21260332,MOGP,3,intercept,-1.0385153937778728,-0.1760633692862555
100,11,21260332,MOGP,3,trend,-10.904010742708126,-8.373014073965729
100,11,21260332,OLS,1,intercept,-1.4938875904810696,-1.6549207883921637
100,11,21260332,OLS,1,trend,3.7325748771289238,4.216267592457131
100,11,21260332,OLS,2,intercept,1.6578957598909074,1.672539605803907
100,11,21260332,OLS,2,trend,7.212599790963665,7.108133796228586
100,11,21260332,OLS,3,intercept,-0.17712814092686363,-0.1760633692862555
100,11,21260332,OLS,3,trend,-8.329343367570939,-8.373014073965729
100,12,21260333,MOOGP,1,intercept,-2.3610669581552246,-1.6549207883921637
100,12,21260333,MOOGP,1,trend,6.040155806741382,4.216267592457131
100,12,21260333,MOOGP,2,intercept,1.8523189076905355,1.672539605803907
100,12,21260333,MOOGP,2,trend,6.998960505600305,7.108133796228586
100,12,21260333,MOOGP,3,intercept,-0.22658113313143513,-0.1760633692862555
100,12,21260333,MOOGP,3,trend,-8.26637376982862,-8.373014073965729
100,12,21260333,MOGP,1,intercept,-2.69649604906345,-1.6549207883921637
100,12,21260333,MOGP,1,trend,1.224857487314066,4.216267592457131
100,12,21260333,MOGP,2,intercept,-0.15286636014670663,1.672539605803907
100,12,21260333,MOGP,2,trend,10.798739112127507,7.108133796228586
100,12,21260333,MOGP,3,intercept,-1.1818935056033135,-0.1760633692862555
100,12,21260333,MOGP,3,trend,-10.582482957013864,-8.373014073965729
100,12,21260333,OLS,1,intercept,-2.3422532624416106,-1.6549207883921637
100,12,21260333,OLS,1,trend,6.0497088334750835,4.216267592457131
100,12,21260333,OLS,2,intercept,1.8557110027624817,1.672539605803907
100,12,21260333,OLS,2,trend,7.006449875264753,7.108133796228586
100,12,21260333,OLS,3,intercept,-0.22906282069687883,-0.1760633692862555
100,12,21260333,OLS,3,trend,-8.282565013865923,-8.373014073965729
100,13,21260334,MOOGP,1,intercept,-2.748161715077082,-1.6549207883921637
100,13,21260334,MOOGP,1,trend,6.408045228695691,4.216267592457131
100,13,21260334,MOOGP,2,intercept,1.3965872789275937,1.672539605803907
100,13,21260334,MOOGP,2,trend,7.5364103078270945,7.108133796228586
100,13,21260334,MOOGP,3,intercept,-0.12725802187044533,-0.1760633692862555
100,13,21260334,MOOGP,3,trend,-8.433118734651037,-8.373014073965729
100,13,21260334,MOGP,1,intercept,-4.020958983449082,-1.6549207883921637
100,13,21260334,MOGP,1,trend,12.232855565127188,4.216267592457131
100,13,21260334,MOGP,2,intercept,-0.6055991800305103,1.672539605803907
100,13,21260334,MOGP,2,trend,9.895101639137643,7.108133796228586
100,13,21260334,MOGP,3,intercept,-0.8387511031880548,-0.1760633692862555
100,13,21260334,MOGP,3,trend,-11.392595701523867,-8.373014073965729
100,13,21260334,OLS,1,intercept,-2.7795163045009725,-1.6549207883921637
100,13,21260334,OLS,1,trend,6.493779711677329,4.216267592457131
100,13,21260334,OLS,2,intercept,1.379063269002751,1.672539605803907
100,13,21260334,OLS,2,trend,7.580406613574247,7.108133796228586
100,13,21260334,OLS,3,intercept,-0.10814438329595191,-0.1760633692862555
100,13,21260334,OLS,3,trend,-8.485347471963431,-8.373014073965729
100,14,21260335,MOOGP,1,intercept,-1.1903910076644633,-1.6549207883921637
100,14,21260335,MOOGP,1,trend,3.5040275751799075,4.216267592457131
100,14,21260335,MOOGP,2,intercept,1.5233141286802976,1.672539605803907
100,14,21260335,MOOGP,2,trend,7.3280298405732225,7.108133796228586
100,14,21260335,MOOGP,3,intercept,-0.20061986380579633,-0.1760633692862555
100,14,21260335,MOOGP,3,trend,-8.354717879703648,-8.373014073965729
100,14,21260335,MOGP,1,intercept,-0.09100541477801105,-1.6549207883921637
100,14,21260335,MOGP,1,trend,4.299823615579222,4.216267592457131
100,14,21260335,MOGP,2,intercept,2.386011576262777,1.672539605803907
100,14,21260335,MOGP,2,trend,6.417247454763926,7.108133796228586
100,14,21260335,MOGP,3,intercept,-0.3518793887264522,-0.1760633692862555
100,14,21260335,MOGP,3,trend,-11.529278649748708,-8.373014073965729
100,14,21260335,OLS,1,intercept,-1.1721072102728696,-1.6549207883921637
100,14,21260335,OLS,1,trend,3.4788346155715497,4.216267592457131
100,14,21260335,OLS,2,intercept,1.5330433811478255,1.672539605803907
100,14,21260335,OLS,2,trend,7.3157893439648705,7.108133796228586
100,14,21260335,OLS,3,intercept,-0.21273300264585476,-0.1760633692862555
100,14,21260335,OLS,3,trend,-8.33121511384869,-8.373014073965729
100,15,21260336,MOOGP,1,intercept,-1.4483957527382816,-1.6549207883921637
100,15,21260336,MOOGP,1,trend,3.5973969828349266,4.216267592457131
100,15,21260336,MOOGP,2,intercept,1.7179055236124712,1.672539605803907
100,15,21260336,MOOGP,2,trend,7.1325611313369714,7.108133796228586
100,15,21260336,MOOGP,3,intercept,-0.1977274804745175,-0.1760633692862555
100,15,21260336,MOOGP,3,trend,-8.353845408053722,-8.373014073965729
100,15,21260336,MOGP,1,intercept,-0.9541711891002882,-1.6549207883921637
100,15,21260336,MOGP,1,trend,4.046219892505624,4.216267592457131
100,15,21260336,MOGP,2,intercept,1.9841412069192645,1.672539605803907
100,15,21260336,MOGP,2,trend,5.382374970352424,7.108133796228586
100,15,21260336,MOGP,3,intercept,-0.5098595296124824,-0.1760633692862555
100,15,21260336,MOGP,3,trend,-11.688316328449735,-8.373014073965729
100,15,21260336,OLS,1,intercept,-1.4206505490198849,-1.6549207883921637
100,15,21260336,OLS,1,trend,3.5703742467856503,4.216267592457131
100,15,21260336,OLS,2,intercept,1.7340122194906578,1.672539605803907
100,15,21260336,OLS,2,trend,7.120322302845506,7.108133796228586
100,15,21260336,OLS,3,intercept,-0.21353202200268925,-0.1760633692862555
100,15,21260336,OLS,3,trend,-8.33319598238738,-8.373014073965729
100,16,21260337,MOOGP,1,intercept,-1.5570252872410433,-1.6549207883921637
100,16,21260337,MOOGP,1,trend,3.9860278771040414,4.216267592457131
100,16,21260337,MOOGP,2,intercept,1.8212814433811433,1.672539605803907
100,16,21260337,MOOGP,2,trend,6.810167762255755,7.108133796228586
100,16,21260337,MOOGP,3,intercept,-0.10280204398493087,-0.1760633692862555
100,16,21260337,MOOGP,3,trend,-8.436975978362504,-8.373014073965729
100,16,21260337,MOGP,1,intercept,-3.5129511227370536,-1.6549207883921637
100,16,21260337,MOGP,1,trend,8.580793279932937,4.216267592457131
100,16,21260337,MOGP,2,intercept,-0.36761049833009274,1.672539605803907
100,16,21260337,MOGP,2,trend,9.746089933250486,7.108133796228586
100,16,21260337,MOGP,3,intercept,-0.8397485022302114,-0.1760633692862555
100,16,21260337,MOGP,3,trend,-10.459112492489744,-8.373014073965729
100,16,21260337,OLS,1,intercept,-1.545585695016391,-1.6549207883921637
100,16,21260337,OLS,1,trend,3.961821402472754,4.216267592457131
100,16,21260337,OLS,2,intercept,1.8232670300896665,1.672539605803907
100,16,21260337,OLS,2,trend,6.805034250451737,7.108133796228586
100,16,21260337,OLS,3,intercept,-0.12068028933791886,-0.1760633692862555
100,16,21260337,OLS,3,trend,-8.396123416587226,-8.373014073965729
100,17,21260338,MOOGP,1,intercept,-1.508595184249898,-1.6549207883921637
100,17,21260338,MOOGP,1,trend,3.4363593962437164,4.216267592457131
100,17,21260338,MOOGP,2,intercept,1.5916933787920096,1.672539605803907
100,17,21260338,MOOGP,2,trend,7.53861078208959,7.108133796228586
100,17,21260338,MOOGP,3,intercept,-0.10851965739344482,-0.1760633692862555
100,17,21260338,MOOGP,3,trend,-8.520178762556053,-8.373014073965729
100,17,21260338,MOGP,1,intercept,-2.0363966469169283,-1.6549207883921637
100,17,21260338,MOGP,1,trend,7.323181305975106,4.216267592457131
100,17,21260338,MOGP,2,intercept,0.632146520131923,1.672539605803907
100,17,21260338,MOGP,2,trend,10.079759096238321,7.108133796228586
100,17,21260338,MOGP,3,intercept,-0.7634544552629317,-0.1760633692862555
100,17,21260338,MOGP,3,trend,-10.254605749741089,-8.373014073965729
100,17,21260338,OLS,1,intercept,-1.5390805121172428,-1.6549207883921637
100,17,21260338,OLS,1,trend,3.5245768694361264,4.216267592457131
100,17,21260338,OLS,2,intercept,1.5766248913806677,1.672539605803907
100,17,21260338,OLS,2,trend,7.588577174644971,7.108133796228586
100,17,21260338,OLS,3,intercept,-0.09131483404845077,-0.1760633692862555
100,17,21260338,OLS,3,trend,-8.577658036982397,-8.373014073965729
100,18,21260339,MOOGP,1,intercept,-1.5212768224619015,-1.6549207883921637
100,18,21260339,MOOGP,1,trend,3.9609504192089093,4.216267592457131
100,18,21260339,MOOGP,2,intercept,1.3717776474822774,1.672539605803907
100,18,21260339,MOOGP,2,trend,7.7367899212071105,7.108133796228586
100,18,21260339,MOOGP,3,intercept,-0.2276628244128931,-0.1760633692862555
100,18,21260339,MOOGP,3,trend,-8.297873591488466,-8.373014073965729
100,18,21260339,MOGP,1,intercept,-4.719508858054138,-1.6549207883921637
100,18,21260339,MOGP,1,trend,11.093851951432878,4.216267592457131
100,18,21260339,MOGP,2,intercept,-3.1209325700855732,1.672539605803907
100,18,21260339,MOGP,2,trend,15.044139040805012,7.108133796228586
100,18,21260339,MOGP,3,intercept,-1.6943337575288009,-0.1760633692862555
100,18,21260339,MOGP,3,trend,-9.468719950341535,-8.373014073965729
100,18,21260339,OLS,1,intercept,-1.4915458828834474,-1.6549207883921637
100,18,21260339,OLS,1,trend,3.89768112010659,4.216267592457131
100,18,21260339,OLS,2,intercept,1.3860216153033396,1.672539605803907
100,18,21260339,OLS,2,trend,7.704883789235135,7.108133796228586
100,18,21260339,OLS,3,intercept,-0.24689922311852575,-0.1760633692862555
100,18,21260339,OLS,3,trend,-8.259396434551977,-8.373014073965729
100,19,21260340,MOOGP,1,intercept,-1.5634208558947447,-1.6549207883921637
100,19,21260340,MOOGP,1,trend,3.5953271516225165,4.216267592457131
100,19,21260340,MOOGP,2,intercept,1.6247432622167808,1.672539605803907
100,19,21260340,MOOGP,2,trend,6.821606919415555,7.108133796228586
100,19,21260340,MOOGP,3,intercept,-0.1581495282051204,-0.1760633692862555
100,19,21260340,MOOGP,3,trend,-8.36497157722477,-8.373014073965729
100,19,21260340,MOGP,1,intercept,-2.0308618335371023,-1.6549207883921637
100,19,21260340,MOGP,1,trend,6.61737907675693,4.216267592457131
100,19,21260340,MOGP,2,intercept,-0.5726028510134071,1.672539605803907
100,19,21260340,MOGP,2,trend,9.255025137061688,7.108133796228586
100,19,21260340,MOGP,3,intercept,-1.0909062302575148,-0.1760633692862555
100,19,21260340,MOGP,3,trend,-10.338953840139556,-8.373014073965729
100,19,21260340,OLS,1,intercept,-1.5624841115451922,-1.6549207883921637
100,19,21260340,OLS,1,trend,3.5423936974093646,4.216267592457131
100,19,21260340,OLS,2,intercept,1.635337345078887,1.672539605803907
100,19,21260340,OLS,2,trend,6.794003188106199,7.108133796228586
100,19,21260340,OLS,3,intercept,-0.18268994183947881,-0.1760633692862555
100,19,21260340,OLS,3,trend,-8.296295526482247,-8.373014073965729
100,20,21260341,MOOGP,1,intercept,-3.0985128598815628,-1.6549207883921637
