1.530000000000000071e+01,1.078000000000000069e-01,1.102999999999999980e+00,1.106700000000000017e+00,1.722900000000000098e+00,1.632299999999999862e-01,1.883100000000000052e-01,1.247000000000000018e-02,-4.099999999999989764e-02,1.889000000000000012e+00,2.367999999999999966e-02,2.666999999999999926e-01,7.012500000000000677e-02,3.695999999999999841e-01,6.422999999999999821e-01
1.593999999999999950e+01,3.682000000000000273e-01,8.750000000000000000e-01,6.544999999999999707e-01,1.243500000000000050e+00,1.469100000000000128e-01,1.495499999999999885e-01,1.967700000000000005e-01,8.229999999999999538e-01,1.774999999999999911e+00,3.375999999999999834e-02,2.209800000000000098e-01,1.228749999999999981e-01,7.520000000000000295e-02,4.280999999999999805e-01
1.614000000000000057e+01,5.460000000000009984e-02,1.288999999999999924e+00,2.702999999999999847e-01,9.102999999999999980e-01,1.404299999999999993e-01,2.274100000000000010e-01,6.529000000000000081e-02,5.530000000000000471e-01,-6.310000000000000053e-01,2.219200000000000061e-01,2.634600000000000275e-01,3.362500000000000211e-02,1.199999999999999956e-01,9.516999999999999904e-01
1.662000000000000099e+01,-3.121999999999999775e-01,1.010999999999999899e+00,7.055000000000000160e-01,1.294499999999999984e+00,1.577699999999999936e-01,2.301300000000000012e-01,1.610499999999999987e-01,-1.697000000000000064e+00,1.528999999999999915e+00,1.600000000000000033e-01,1.525799999999999934e-01,1.296249999999999902e-01,-7.600000000000000089e-01,9.727000000000000091e-01
1.682000000000000028e+01,-2.394000000000000017e-01,7.069999999999999618e-01,2.805000000000000271e-01,1.620900000000000007e+00,1.524300000000000099e-01,2.603900000000000103e-01,1.477499999999999925e-01,-4.490000000000000102e-01,6.770000000000000462e-01,4.528000000000000080e-02,2.375400000000000011e-01,1.448750000000000038e-01,7.216000000000000192e-01,9.698999999999999844e-01
1.730000000000000071e+01,-4.298000000000000154e-01,1.320999999999999952e+00,4.811000000000000276e-01,3.017000000000000237e-01,1.645500000000000018e-01,1.835499999999999909e-01,2.044999999999999943e-02,-1.330999999999999961e+00,1.348999999999999977e+00,1.148799999999999960e-01,2.152199999999999946e-01,1.091249999999999998e-01,4.591999999999999971e-01,5.247000000000000552e-01
1.789999999999999858e+01,-2.197999999999999954e-01,8.329999999999999627e-01,3.995000000000000218e-01,1.580100000000000060e+00,1.542900000000000105e-01,2.661700000000000177e-01,8.315000000000000169e-02,1.990000000000000102e-01,1.750999999999999890e+00,1.763200000000000045e-01,1.234200000000000019e-01,5.962499999999999745e-02,6.512000000000000011e-01,3.427000000000000046e-01
1.821999999999999886e+01,6.790000000000000480e-01,1.342999999999999972e+00,1.446700000000000097e+00,1.107499999999999929e+00,1.522499999999999964e-01,2.025899999999999923e-01,1.747299999999999964e-01,-1.211000000000000076e+00,-3.069999999999999951e-01,1.177600000000000036e-01,2.335800000000000098e-01,1.008750000000000063e-01,7.503999999999999559e-01,9.895000000000000462e-01
1.917999999999999972e+01,2.001999999999999891e-01,1.372999999999999998e+00,3.315000000000000169e-01,3.935000000000000164e-01,1.512300000000000033e-01,2.525700000000000167e-01,1.443300000000000138e-01,4.510000000000000120e-01,9.709999999999999742e-01,1.230399999999999966e-01,1.399799999999999933e-01,1.386249999999999982e-01,7.760000000000000231e-01,7.557000000000000384e-01
1.942000000000000171e+01,-4.102000000000000091e-01,6.069999999999999840e-01,1.548699999999999966e+00,6.858999999999999542e-01,1.454100000000000115e-01,2.930300000000000127e-01,1.568700000000000094e-01,6.850000000000000533e-01,1.670000000000000095e-01,1.527999999999999914e-01,2.922600000000000198e-01,9.712500000000000300e-02,-1.807999999999999885e-01,5.918999999999999817e-01
1.998000000000000043e+01,-5.530000000000000471e-01,1.497000000000000108e+00,5.423000000000000043e-01,1.274100000000000010e+00,1.540499999999999925e-01,1.522699999999999887e-01,5.199000000000000149e-02,-3.649999999999999911e-01,1.679000000000000048e+00,1.988800000000000012e-01,1.997400000000000009e-01,4.312499999999999667e-02,-4.239999999999999880e-01,9.082999999999999963e-01
2.057999999999999829e+01,6.860000000000010534e-02,1.213000000000000078e+00,1.215500000000000025e+00,1.913300000000000001e+00,1.401300000000000046e-01,1.349299999999999944e-01,9.264999999999999625e-02,-1.919000000000000039e+00,1.961000000000000076e+00,1.393600000000000116e-01,2.173799999999999899e-01,8.612499999999999323e-02,6.159999999999999920e-01,7.066999999999999948e-01
2.085999999999999943e+01,-5.053999999999999604e-01,1.385000000000000009e+00,7.904999999999999805e-01,1.848700000000000010e+00,1.488299999999999901e-01,2.875900000000000123e-01,1.925900000000000112e-01,-8.930000000000000160e-01,-2.109999999999999931e-01,7.407999999999999308e-02,2.825400000000000134e-01,7.462499999999999689e-02,3.855999999999999983e-01,4.883000000000000118e-01
2.150000000000000000e+01,-6.146000000000000352e-01,1.181000000000000050e+00,6.272999999999999687e-01,4.240999999999999770e-01,1.642500000000000071e-01,2.848700000000000121e-01,1.230500000000000066e-01,3.009999999999999898e-01,-8.500000000000000611e-02,1.916799999999999893e-01,1.828200000000000103e-01,3.662499999999999784e-02,1.328000000000000014e-01,7.389000000000000012e-01
2.182000000000000028e+01,-4.998000000000000220e-01,1.421000000000000041e+00,1.569099999999999939e+00,7.130999999999999561e-01,1.475100000000000022e-01,1.461500000000000021e-01,1.260900000000000076e-01,-1.703000000000000069e+00,-4.989999999999999991e-01,1.796800000000000064e-01,2.540999999999999925e-01,1.106250000000000011e-01,2.607999999999999763e-01,4.210999999999999743e-01
2.233999999999999986e+01,-3.065999999999999837e-01,1.401000000000000023e+00,1.664299999999999891e+00,8.048999999999999488e-01,1.505100000000000049e-01,2.053099999999999925e-01,1.401499999999999968e-01,7.570000000000000062e-01,5.000000000000099851e-03,2.847999999999999837e-02,1.947000000000000119e-01,1.251249999999999862e-01,-4.112000000000000099e-01,9.223000000000000087e-01
2.278000000000000114e+01,6.677999999999999492e-01,1.133000000000000007e+00,1.511300000000000088e+00,6.179000000000000048e-01,1.551299999999999901e-01,1.957899999999999918e-01,1.298900000000000055e-01,6.699999999999969869e-02,1.036999999999999922e+00,1.671999999999999875e-01,2.987400000000000055e-01,2.612499999999999892e-02,2.031999999999999917e-01,5.009000000000000119e-01
2.314000000000000057e+01,2.757999999999999896e-01,7.930000000000000382e-01,5.609999999999999709e-02,1.508699999999999930e+00,1.589099999999999957e-01,2.437300000000000022e-01,1.884099999999999941e-01,1.330000000000000071e-01,-2.409999999999999920e-01,2.478400000000000047e-01,2.440199999999999869e-01,1.051249999999999962e-01,-7.839999999999999747e-02,4.631000000000000116e-01
